Timestamp,WS_ms,variable,WindDir_deg,BP_mbar
2026-07-09 07:40:30,,WindDir_deg,37.0,
2026-07-09 07:40:31,,WindDir_deg,27.0,
2026-07-09 07:40:32,,WindDir_deg,15.0,
2026-07-09 07:40:33,,WindDir_deg,70.0,
2026-07-09 07:40:34,,WindDir_deg,66.0,
2026-07-09 07:40:35,,WindDir_deg,91.0,
2026-07-09 07:40:39,,WindDir_deg,85.0,
2026-07-09 07:40:40,,WindDir_deg,96.0,
2026-07-09 07:40:41,,WindDir_deg,70.0,
2026-07-09 07:40:42,,WindDir_deg,86.0,
2026-07-09 07:40:43,,WindDir_deg,88.0,
2026-07-09 07:40:44,,WindDir_deg,52.0,
2026-07-09 07:40:45,,WindDir_deg,64.0,
2026-07-09 07:40:48,,WindDir_deg,67.0,
2026-07-09 07:40:50,,WindDir_deg,72.0,
2026-07-09 07:40:51,,WindDir_deg,62.0,
2026-07-09 07:40:52,,WindDir_deg,38.0,
2026-07-09 07:40:53,,WindDir_deg,82.0,
2026-07-09 07:40:54,,WindDir_deg,56.0,
2026-07-09 07:40:55,,WindDir_deg,86.0,
2026-07-09 07:40:56,,WindDir_deg,97.0,
2026-07-09 07:40:57,,WindDir_deg,73.0,
2026-07-09 07:40:58,,WindDir_deg,63.0,
2026-07-09 07:40:59,,WindDir_deg,55.0,
2026-07-09 07:41:00,,WindDir_deg,76.0,
2026-07-09 07:41:01,,WindDir_deg,74.0,
2026-07-09 07:41:02,,WindDir_deg,77.0,
2026-07-09 07:41:03,,WindDir_deg,74.0,
2026-07-09 07:41:04,,WindDir_deg,8.0,
2026-07-09 07:41:05,,WindDir_deg,17.0,
2026-07-09 07:41:06,,WindDir_deg,70.0,
2026-07-09 07:41:07,,WindDir_deg,26.0,
2026-07-09 07:41:08,,WindDir_deg,82.0,
2026-07-09 07:41:09,,WindDir_deg,76.0,
2026-07-09 07:41:10,,WindDir_deg,67.0,
2026-07-09 07:41:11,,WindDir_deg,74.0,
2026-07-09 07:41:13,,WindDir_deg,74.0,
2026-07-09 07:41:14,,WindDir_deg,54.0,
