Wind_Direction_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
N (337.5–360° and 0–22.5°),UCASS 6,2.23678340480253,0.9339448852027259,1248
N (337.5–360° and 0–22.5°),UCASS 6,2.579767431378263,0.22574114469166418,1248
N (337.5–360° and 0–22.5°),UCASS 6,3.316323265304515,0.17496205554153543,1248
N (337.5–360° and 0–22.5°),UCASS 6,4.263097465458654,0.07836237158177461,1248
N (337.5–360° and 0–22.5°),UCASS 6,5.296527164095356,0.01748103889465568,1248
N (337.5–360° and 0–22.5°),UCASS 6,6.755116579304905,0.023269912233069436,1248
N (337.5–360° and 0–22.5°),UCASS 6,8.618816624107977,0.005667215468399763,1248
N (337.5–360° and 0–22.5°),UCASS 6,11.067971810589329,0.01675579304121237,1248
N (337.5–360° and 0–22.5°),UCASS 6,14.265342617687105,0.0,1248
N (337.5–360° and 0–22.5°),UCASS 6,18.743596239782804,0.0,1248
N (337.5–360° and 0–22.5°),UCASS 6,25.325038993059813,0.0,1248
N (337.5–360° and 0–22.5°),TSI OPS 3330,0.3349626844888845,76.10566582814008,142
N (337.5–360° and 0–22.5°),TSI OPS 3330,0.417025179095939,10.965424298980162,142
N (337.5–360° and 0–22.5°),TSI OPS 3330,0.5188785985179963,3.952847943655613,142
N (337.5–360° and 0–22.5°),TSI OPS 3330,0.6461106716345119,1.7413186463716746,142
N (337.5–360° and 0–22.5°),TSI OPS 3330,0.8041996020889342,1.0356211984286248,142
N (337.5–360° and 0–22.5°),TSI OPS 3330,1.0009740256370292,1.6659583506035665,142
N (337.5–360° and 0–22.5°),TSI OPS 3330,1.246493882857032,1.0675708467507263,142
N (337.5–360° and 0–22.5°),TSI OPS 3330,1.5521636511656882,1.4428273066811472,142
N (337.5–360° and 0–22.5°),TSI OPS 3330,1.9324057544936053,1.0853699845857767,142
N (337.5–360° and 0–22.5°),TSI OPS 3330,2.4060049875260026,0.607669395780486,142
N (337.5–360° and 0–22.5°),TSI OPS 3330,2.9959898197423835,0.34502284958733465,142
N (337.5–360° and 0–22.5°),TSI OPS 3330,3.73008927507104,0.23284871916615357,142
N (337.5–360° and 0–22.5°),TSI OPS 3330,4.644080533324115,0.15454023924027252,142
N (337.5–360° and 0–22.5°),TSI OPS 3330,5.781788823538958,0.09762089956730051,142
N (337.5–360° and 0–22.5°),TSI OPS 3330,7.198224225460054,0.051577086885988124,142
N (337.5–360° and 0–22.5°),TSI OPS 3330,8.962142600963231,0.04617812894991387,142
