Wind_Direction_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
N (337.5–360° and 0–22.5°),UCASS 2,23.11955881932006,0.0,537
N (337.5–360° and 0–22.5°),UCASS 2,28.16814512885078,0.0,537
N (337.5–360° and 0–22.5°),UCASS 2,30.822173836379548,0.0,537
N (337.5–360° and 0–22.5°),UCASS 2,33.4058677480469,0.0,537
N (337.5–360° and 0–22.5°),UCASS 2,35.530071770262445,0.0,537
N (337.5–360° and 0–22.5°),UCASS 2,40.3981039159018,0.0,537
N (337.5–360° and 0–22.5°),UCASS 2,48.99905305207439,0.0,537
N (337.5–360° and 0–22.5°),UCASS 6,0.6280127387243033,2.7946231701575193,537
N (337.5–360° and 0–22.5°),UCASS 6,0.7557777451076474,4.677748070810488,537
N (337.5–360° and 0–22.5°),UCASS 6,1.1299557513460428,1.0477309808325133,537
N (337.5–360° and 0–22.5°),UCASS 6,1.7951044537853502,1.2281173801212608,537
N (337.5–360° and 0–22.5°),UCASS 6,2.23678340480253,1.3233080090958178,537
N (337.5–360° and 0–22.5°),UCASS 6,2.579767431378263,0.38878682499613315,537
N (337.5–360° and 0–22.5°),UCASS 6,3.316323265304515,0.2592099851747271,537
N (337.5–360° and 0–22.5°),UCASS 6,4.263097465458654,0.16495237132908996,537
N (337.5–360° and 0–22.5°),UCASS 6,5.296527164095356,0.13380906541861717,537
N (337.5–360° and 0–22.5°),UCASS 6,6.755116579304905,0.026718021969782926,537
N (337.5–360° and 0–22.5°),UCASS 6,8.618816624107977,0.013013954317972582,537
N (337.5–360° and 0–22.5°),UCASS 6,11.067971810589329,0.012825765223128966,537
N (337.5–360° and 0–22.5°),UCASS 6,14.265342617687105,0.0,537
N (337.5–360° and 0–22.5°),UCASS 6,18.743596239782804,0.0,537
N (337.5–360° and 0–22.5°),UCASS 6,25.325038993059813,0.0,537
N (337.5–360° and 0–22.5°),TSI OPS 3330,0.3349626844888845,178.81841593048924,25
N (337.5–360° and 0–22.5°),TSI OPS 3330,0.417025179095939,32.48480525102218,25
N (337.5–360° and 0–22.5°),TSI OPS 3330,0.5188785985179963,9.877587601412666,25
N (337.5–360° and 0–22.5°),TSI OPS 3330,0.6461106716345119,3.5972782291014638,25
N (337.5–360° and 0–22.5°),TSI OPS 3330,0.8041996020889342,2.160829309458541,25
N (337.5–360° and 0–22.5°),TSI OPS 3330,1.0009740256370292,2.6202918426364907,25
N (337.5–360° and 0–22.5°),TSI OPS 3330,1.246493882857032,1.6410296725279179,25
N (337.5–360° and 0–22.5°),TSI OPS 3330,1.5521636511656882,2.2912417041416777,25
N (337.5–360° and 0–22.5°),TSI OPS 3330,1.9324057544936053,1.6285899959565004,25
N (337.5–360° and 0–22.5°),TSI OPS 3330,2.4060049875260026,0.8665138025837315,25
N (337.5–360° and 0–22.5°),TSI OPS 3330,2.9959898197423835,0.45354270182007084,25
N (337.5–360° and 0–22.5°),TSI OPS 3330,3.73008927507104,0.3303411108118065,25
N (337.5–360° and 0–22.5°),TSI OPS 3330,4.644080533324115,0.23997314901093622,25
N (337.5–360° and 0–22.5°),TSI OPS 3330,5.781788823538958,0.12337410453874234,25
N (337.5–360° and 0–22.5°),TSI OPS 3330,7.198224225460054,0.07265140994213694,25
N (337.5–360° and 0–22.5°),TSI OPS 3330,8.962142600963231,0.07486897847357299,25
